Id;Title;Distributor;Genre
3146;LâÃ©cume des jours;Drafthouse Films;Drama
3147;La danza de la realidad;ABCKO Films;Drama
3148;A Most Violent Year;A24;Drama
3149;Kill Your Darlings;Sony Pictures Cla…;Drama
3150;Punjab 1984;White Hill Produc…;Drama
3151;The Zero Theorem;Amplify;Drama
3152;Elle s'en va;;Drama
3153;A Matter of Faith;Five & Two Pictures;Drama
3154;Diplomatie;Zeitgeist;Drama
3155;Pozitia copiului;Zeitgeist;Drama
3156;Rob the Mob;Alchemy;Drama
3157;Adieu au langage;Kino Lorber;Drama
3158;Avis de mistral;Mongrel Media;Drama
3159;Vi ar bast!;Magnolia Pictures;Drama
3160;The Last of Robin Hood;Samuel Goldwyn Films;Drama
3161;Godâs Pocket;IFC Films;Drama
3162;Oh Boy;Music Box Films;Drama
3163;From the Rough;Freestyle Releasing;Drama
3164;Out of the Furnace;Relativity;Drama
3165;Leviafan;Sony Pictures Cla…;Drama
3166;The Congress;Drafthouse Films;Drama
3167;Redwood Highway;Monterey Media;Drama
3168;Le metis de Dieu;Film Movement;Drama
3169;Raja Natwarlal;UTV Communications;Drama
3170;Pour une femme;Film Movement;Drama
3171;Libertador;Cohen Media Group;Drama
3172;Deux jours, une nuit;Sundance Selects;Drama
3173;Coherence;Oscilloscope Pict…;Drama
3174;Huang jin shi dai;China Lion Film D…;Drama
3175;Jeune & Jolie;IFC Films;Drama
3176;Hoje Eu Quero Voltar Sozinho;Strand;Drama
3177;Gukjesijang;CJ Entertainment;Drama
3178;Unsere Mutter, unsere Vater;Music Box Films;Drama
3179;One Chance;Weinstein Co.;Drama
3180;Hiroshima Mon Amour;Rialto Pictures;Drama
3181;Breathe In;Cohen Media Group;Drama
3182;La migiliore offerta;IFC Films;Drama
3183;Fort McCoy;Monterey Media;Drama
3184;Le temps de l'aventure;Distrib Films;Drama
3185;Zero Motivation;Zeitgeist;Drama
3186;Les yeux jaunes des crocodiles;Mongrel Media;Drama
3187;The Broken Circle Breakdown;TriBeca Films;Drama
3188;Je t'aime, je t'aime;The Film Desk;Drama
3189;A nagy fÃ¼zet;Sony Pictures Cla…;Drama
3190;La jalousie;Distrib Films;Drama
3191;Dom over dod man;Music Box Films;Drama
3192;Siddharth;Zeitgeist;Drama
3193;Frontera;Magnolia Pictures;Drama
3194;Il conformista;Paramount Pictures;Drama
3195;The One I Wrote for You;Abramorama Films;Drama
3196;The Rocket;Kino Lorber;Drama
3197;Grzeli nateli dgeebi;Big World Pictures;Drama
3198;Rudderless;Samuel Goldwyn Films;Drama
3199;Starred Up;TriBeca Films;Drama
3200;Ilo Ilo;Film Movement;Drama
3201;Avant l'hiver;Mongrel Media;Drama
3202;At Middleton;Anchor Bay Entert…;Drama
3203;Half of a Yellow Sun;Monterey Media;Drama
3204;Tusen ganger god natt;Film Movement;Drama
3205;Low Down;Oscilloscope Pict…;Drama
3206;Hellion;IFC Films;Drama
3207;Hateship Loveship;IFC Films;Drama
3208;Tian zhu ding;Kino Lorber;Drama
3209;A Master Builder;Abramorama Films;Drama
3210;Alphaville, une Ã©trange ave…;Rialto Pictures;Drama
3211;Water & Power;North/South Pictures;Drama
3212;Blood Ties;Roadside Attractions;Drama
3213;Interior. Leather Bar.;Strand;Drama
3214;Decoding Annie Parker;Entertainment One;Drama
3215;Zwei Leben;IFC Films;Drama
3216;Child of God;Well Go USA;Drama
3217;Beneath the Harvest Sky;TriBeca Films;Drama
3218;White Bird in a Blizzard;Magnolia Pictures;Drama
3219;It Felt Like Love;Variance Films;Drama
3220;Abus de faiblesse;Strand;Drama
3221;A Long Way Off;Moving Visions En…;Drama
3222;Parde;Variance Films;Drama
3223;Fanny;Mongrel Media;Drama
3224;Lilting;Strand;Drama
3225;Horici ker;;Drama
3226;Marius;Mongrel Media;Drama
3227;L'amour est un crime parfait;Mongrel Media;Drama
3228;Bird People;IFC Films;Drama
3229;Jimmy P.;Mongrel Media;Drama
3230;After;Paladin;Drama
3231;La Vie d'AdÃ¨le â Chapitres …;Mongrel Media;Drama
3232;Memphis;Kino Lorber;Drama
3233;Test;Variance Films;Drama
3234;Stand Clear of the Closing …;Oscilloscope Pict…;Drama
3235;Au bonheur des ogres;Mongrel Media;Drama
3236;Accident;Cinema V;Drama
3237;Offret;Kino Lorber;Drama
3238;Les chevaux de Dieu;Kino Lorber;Drama
3239;Conte d'hiver;Big World Pictures;Drama
3240;Heartbeat;Mongrel Media;Drama
3241;Exhibition;Kino Lorber;Drama
3242;As It Is in Heaven;Cinema Purgatorio;Drama
3243;A Long Way Down;Magnolia Pictures;Drama
3244;Nightlights;Indican Pictures;Drama
3245;Coming Up Roses;Dada Films;Drama
3246;Bhopal: A Prayer for Rain;Revolver Entertai…;Drama
3247;Run & Jump;Sundance Selects;Drama
3248;Emoticon;Indican Pictures;Drama
3249;The Selfish Giant;IFC Films;Drama
3250;Camp X-Ray;IFC Films;Drama
3251;Goodbye to All That;IFC Films;Drama
3252;Before I Disappear;IFC Films;Drama
3253;Las horas muertas;Strand;Drama
3254;Archipelago;Kino Lorber;Drama
3255;The Historian;;Drama
3256;Le jour se leve;;Drama
3257;Camille Claudel: 1915;Kino Lorber;Drama
3258;No God, No Master;Monterey Media;Drama
3259;La mariÃ©e Ã©tait en noir ;Lopert Pictures C…;Drama
3260;La petite chambre;Cinema Libre;Drama
3261;The Quitter;Goodface Films;Drama
3262;Kid Cannabis;Well Go USA;Drama
3263;Short Term 12;Cinedigm;Drama
3264;2 automnes 3 hivers;Film Movement;Drama
3265;Violette;Mongrel Media;Drama
3266;Les beaux jours;;Drama
3267;Gabrielle;Entertainment One;Drama
3268;Fall;Mongrel Media;Drama
3269;Unrelated;Kino Lorber;Drama
3270;Aimer, boire et chanter;Kino Lorber;Drama
3271;The Truth About Emanuel;TriBeca Films;Drama
3272;Life of a King;Alchemy;Drama
3273;Dast-Neveshtehaa Nemisoosand;Kino Lorber;Drama
3274;Nothing But a Man;Cinema V;Drama
3275;Northern Lights;;Drama
3276;The Word;Scarlet Sky Produ…;Drama
3277;Hide Your Smiling Faces;TriBeca Films;Drama
3278;Little Fugitive;;Drama
3279;The Sleepwalker (2014);IFC Films;Drama
3280;Refuge;Strand;Drama
3281;Stop the Pounding Heart;Big World Pictures;Drama
3282;Moebiuseu;RAM Releasing;Drama
3283;Era Uma Vez Eu, Veronica;Big World Pictures;Drama
3284;The Wait;Monterey Media;Drama
3285;The Right Kind of Wrong;Magnolia Pictures;Drama
3286;Rhymes for Young Ghouls;Monterey Media;Drama
3287;Mr. Pip;Freestyle Releasing;Drama
3288;Summer in February;TriBeca Films;Drama
3289;Der Turm;Music Box Films;Drama
3290;Cinemanovels;Monterey Media;Drama
3291;Grand dÃ©part;Rialto Pictures;Drama
3293;American Sniper;Warner Bros.;Drama
3294;Cinderella;Walt Disney;Drama
3295;Fifty Shades of Grey;Universal;Drama
3296;Straight Outta Compton;Universal;Drama
3297;Creed;Warner Bros.;Drama
3298;War Room;Sony Pictures;Drama
3299;Black Mass;Warner Bros.;Drama
3300;The Imitation Game;Weinstein Co.;Drama
3301;Unbroken;Universal;Drama
3302;Southpaw;Weinstein Co.;Drama
3303;Selma;Paramount Pictures;Drama
3304;McFarland, USA;Walt Disney;Drama
3305;The Age of Adaline;Lionsgate;Drama
3306;The Longest Ride;20th Century Fox;Drama
3307;Woman in Gold;Weinstein Co.;Drama
3308;The Big Short;Paramount Pictures;Drama
3309;Paper Towns;20th Century Fox;Drama
3310;Joy;20th Century Fox;Drama
3311;Spotlight;Open Road;Drama
3312;Ricki and the Flash;Sony Pictures;Drama
3313;Black or White;Relativity;Drama
3314;Aloha;Sony Pictures;Drama
3315;Brooklyn;Fox Searchlight;Drama
3316;Still Alice;Sony Pictures Cla…;Drama
3317;Wild;Fox Searchlight;Drama
3318;Steve Jobs;Universal;Drama
3319;Mr. Holmes;Miramax/Roadside …;Drama
3320;Concussion;Sony Pictures;Drama
3321;Woodlawn;Pure Flix Enterta…;Drama
3322;Do You Believe?;Pure Flix Enterta…;Drama
3323;Love & Mercy;Roadside Attractions;Drama
3324;Far from the Madding Crowd;Fox Searchlight;Drama
3325;The 33;Warner Bros.;Drama
3326;The Theory of Everything;Focus Features;Drama
3327;The Walk;Sony Pictures;Drama
3328;Exodus: Gods and Kings;20th Century Fox;Drama
3329;Whiplash;Sony Pictures Cla…;Drama
3330;Trumbo;Bleecker Street;Drama
3331;Our Brand is Crisis;Warner Bros.;Drama
3332;Me and Earl and the Dying Girl;Fox Searchlight;Drama
3333;Inherent Vice;Warner Bros.;Drama
3334;Little Boy;Open Road;Drama
3335;The Gambler;Paramount Pictures;Drama
3336;The Danish Girl;Focus Features;Drama
3337;Bajirao Mastani;Eros Entertainment;Drama
3338;A Most Violent Year;A24;Drama
3339;Carol;Weinstein Co.;Drama
3340;Room;A24;Drama
3341;90 Minutes in Heaven;Samuel Goldwyn Films;Drama
3342;True Story;Fox Searchlight;Drama
3343;Suffragette;Focus Features;Drama
3344;Big Eyes;Weinstein Co.;Drama
3345;Prem Ratan Dhan Payo;Fox International;Drama
3346;The Water Diviner;Warner Bros.;Drama
3347;Foxcatcher;Sony Pictures Cla…;Drama
3348;Spare Parts;Lionsgate;Drama
3349;We Are Your Friends;Warner Bros.;Drama
3350;Mommy;Roadside Attractions;Drama
3351;Learning to Drive;Broad Green Pictures;Drama
3352;Phoenix;IFC Films;Drama
3353;Dil Dhadakne Do;Eros Entertainment;Drama
3354;Mr. Turner;Sony Pictures Cla…;Drama
3355;Chi-raq;Amazon Studios/Ro…;Drama
3356;Captive;Paramount Pictures;Drama
3357;Pawn Sacrifice;Bleecker Street;Drama
3358;My All-American;Clarius Entertain…;Drama
3359;Gukjesijang;CJ Entertainment;Drama
3360;Cake;Cinelou Releasing;Drama
3361;Old Fashioned;Freestyle Releasing;Drama
3362;Game of Thrones: The IMAX E…;Warner Bros.;Drama
3363;Clouds of Sils Maria;IFC Films;Drama
3364;Testament of Youth;Sony Pictures Cla…;Drama
3365;Piku;Yash Raj Films;Drama
3366;The Letters;Freestyle Releasing;Drama
3367;The Diary of a Teenage Girl;Sony Pictures Cla…;Drama
3368;99 Homes;Broad Green Pictures;Drama
3369;The Cokeville Miracle;Excel Entertainment;Drama
3370;Deux jours, une nuit;Sundance Selects;Drama
3371;Youth;Fox Searchlight;Drama
3372;Where Hope Grows;Roadside Attractions;Drama
3373;Boyhood;IFC Films;Drama
3374;Timbuktu;Cohen Media Group;Drama
3375;5 Flights Up;Focus Features;Drama
3376;Faith of Our Fathers;Pure Flix / Samue…;Drama
3377;Gett: The Trial of Viviane …;Music Box Films;Drama
3378;Leviafan;Sony Pictures Cla…;Drama
3379;Macbeth;Weinstein Co.;Drama
3380;ABCD 2;UTV Communications;Drama
3381;Im Labyrinth des Schweigens;Sony Pictures Cla…;Drama
3382;Once I Was a Beehive;Purdie Distribution;Drama
3383;The Stanford Prison Experiment;IFC Films;Drama
3384;CÃ¬kÃ¨ NiÃ¨ YinniÃ¡ng;Well Go USA;Drama
3385;Kumiko, The Treasure Hunter;Amplify;Drama
3386;Fury;Sony Pictures;Drama
3387;Omoide no Mani;GKIDS;Drama
3388;Jimmy's Hall;Sony Pictures Cla…;Drama
3389;A Little Chaos;Focus Features;Drama
3390;Freeheld;Lionsgate;Drama
3391;By the Sea;Universal;Drama
3392;You yi ge di fang zhi you w…;China Lion Film D…;Drama
3393;Brotherly Love;Freestyle Releasing;Drama
3394;Darbareye Elly;Cinema Guild;Drama
3395;Bombay Velvet;Fox International;Drama
3396;Felix et Meira;Oscilloscope Pict…;Drama
3397;Saint Laurent;Sony Pictures Cla…;Drama
3398;Gemma Bovery;Music Box Films;Drama
3399;A Matter of Faith;Five & Two Pictures;Drama
3400;Pather Panchali;;Drama
3401;Gui lai;Sony Pictures Cla…;Drama
3402;Que Horas Ela Volta?;Oscilloscope Pict…;Drama
3403;Boychoir;Mongrel Media;Drama
3404;Noble;Aspiration Media;Drama
3405;Talvar;Reliance Entertai…;Drama
3406;Detective Byomkesh Bakshy;Yash Raj Films;Drama
3407;N.L.L: Yeonpyeong Haejeon;Well Go USA;Drama
3408;Shamitabh;Eros Entertainment;Drama
3409;A Borrowed Identity;Strand;Drama
3410;Good Kill;IFC Films;Drama
3411;David and Goliath;RiverRain / Rippl…;Drama
3412;The Man in 3B;Freestyle Releasing;Drama
3413;Feher isten;Magnolia Pictures;Drama
3414;L'homme qu'on aimait trop;Cohen Media Group;Drama
3415;Love;Alchemy;Drama
3416;Adieu au langage;Kino Lorber;Drama
3417;Carter High;PlayNow Enterprise;Drama
3418;Hamari Adhuri Kahani;Fox International;Drama
3419;45 Years;IFC Films;Drama
3420;A Royal Night Out;Atlas Distribution;Drama
3421;Chocolate City;Freestyle Releasing;Drama
3422;Peng ran xin dong;China Lion Film D…;Drama
3423;Turist;Magnolia Pictures;Drama
3424;Escobar: Paradise Lost;RADiUS-TWC;Drama
3425;Shi gu;China Lion Film D…;Drama
3426;Stonewall;Roadside Attractions;Drama
3427;Maggie;Roadside Attractions;Drama
3428;Mustang;Cohen Media Group;Drama
3429;3 coeurs;Mongrel Media;Drama
3430;Serena;Magnolia Pictures;Drama
3431;Kis uykusu;Adopt Films;Drama
3432;Time Out of Mind;IFC Films;Drama
3433;C'est Si Bon;CJ Entertainment;Drama
3434;The Last Women Standing;China Lion Film D…;Drama
3435;Il capitale umano;Film Movement;Drama
3436;Saul fia;Sony Pictures Cla…;Drama
3437;Experimenter;Magnolia Pictures;Drama
3438;Desert Dancer;Relativity;Drama
3439;Guten Tag, Ramon;20th Century Fox;Drama
3440;Plemya;Drafthouse Films;Drama
3441;X+Y;Samuel Goldwyn Films;Drama
3442;La Sapienza;Kino Lorber;Drama
3443;Manglehorn;IFC Films;Drama
3444;Mississippi Grind;A24;Drama
3445;Boulevard;Starz Digital Media;Drama
3446;Ida;Music Box Films;Drama
3447;Pei an dong ni du guo man c…;China Lion Film D…;Drama
3448;Digging for Fire;The Orchard;Drama
3449;Mandariinid;Samuel Goldwyn Films;Drama
3450;The Beauty Inside;Well Go USA;Drama
3451;James White;Film Arcade;Drama
3452;Anime nere;Vitagraph Films;Drama
3453;1915;;Drama
3454;Beasts of No Nation;Bleecker Street;Drama
3455;Queen of Earth;IFC Films;Drama
3456;Hero;Eros Entertainment;Drama
3457;The End of the Tour;A24;Drama
3458;Heaven Knows What;RADiUS-TWC;Drama
3459;Nasty Baby;The Orchard;Drama
3460;Blackbird;Image Entertainment;Drama
3461;Le meraviglie;Oscilloscope Pict…;Drama
3462;Eden;Broad Green Pictures;Drama
3463;Bande de filles;Strand;Drama
3464;I Smile Back;Broad Green Pictures;Drama
3465;Jauja;Cinema Guild;Drama
3466;The Duke of Burgundy;IFC Films;Drama
3467;The Judge;Warner Bros.;Drama
3468;Die geliebten Schwestern;Music Box Films;Drama
3469;Beyond the Lights;Relativity;Drama
3470;Aloft;Sony Pictures Cla…;Drama
3471;Loreak;Music Box Films;Drama
3472;Difret;Truth Aid/Amplify;Drama
3473;Red Herring;Indican Pictures;Drama
3474;Shanghai;Weinstein Co.;Drama
3475;Madame Bovary;Alchemy;Drama
3476;Respire;Film Movement;Drama
3477;Queen and Country;;Drama
3478;Zero Motivation;Zeitgeist;Drama
3479;Entertainment;Magnolia Pictures;Drama
3480;Charlieâs Country;Monument Releasing;Drama
3481;Kreuzweg;Film Movement;Drama
3482;Lila & Eve;Samuel Goldwyn Films;Drama
3483;Autrui;Mongrel Media;Drama
3484;Before We Go;Radius;Drama
3485;Haganenet;Kino Lorber;Drama
3486;Song One;Cinedigm/Film Arcade;Drama
3487;Trudno byt bogom;Kino Lorber;Drama
3488;Runoff;Monterey Media;Drama
3489;Qing shao nian nuo zha;Big World Pictures;Drama
3490;Le jour se leve;;Drama
3491;Like Sunday, Like Rain;Monterey Media;Drama
3492;The Cut;Strand;Drama
3493;The Best of Me;Relativity;Drama
3494;Les choses de la vie;Rialto Pictures;Drama
3495;Olvidados;Cinema Libre;Drama
3496;Hippocrate;Distrib Films;Drama
3497;Court;Zeitgeist;Drama
3498;Animals;Oscilloscope Pict…;Drama
3499;Praia do Futuro;Strand;Drama
3500;Jeux interdits;;Drama
3501;The Other One;Indican Pictures;Drama
3502;Strangerland;Alchemy;Drama
3503;Eastern Boys;First Run Features;Drama
3504;Eva;Weinstein Co.;Drama
3505;Les nuits de la pleine lune;Film Movement;Drama
3506;Cheatin';Plymptoons;Drama
3507;Far Too Far;Time and Tide Pro…;Drama
3508;Omohide poro poro;GKIDS;Drama
3509;10 Days in a Madhouse;Cafe Pictures;Drama
3510;Amour fou;Film Movement;Drama
3511;Kawaki;Drafthouse Films;Drama
3512;River of Fundament;International Fil…;Drama
3513;Un beau dimanche;Cohen Media Group;Drama
3514;Marie's Story;Film Movement;Drama
3515;The Devil's Violinist;Freestyle Releasing;Drama
3516;1001 Grams;Kino Lorber;Drama
3517;Diplomatie;Zeitgeist;Drama
3518;Jiao you;Cinema Guild;Drama
3519;Medeas;The Vladar Company;Drama
3520;Cupcakes;Strand;Drama
3521;As Mil e Uma Noites: Volume…;Kino Lorber;Drama
3522;Urok;Film Movement;Drama
3523;Northern Soul;Freestyle Releasing;Drama
3524;NÃ£o Pare na Pista: A Melhor…;Music Box Films;Drama
3525;Little Accidents;Amplify;Drama
3526;Conte d'hiver;Big World Pictures;Drama
3527;The Girl in the Book;Freestyle Releasing;Drama
3528;Hiroshima Mon Amour;Rialto Pictures;Drama
3529;L'armÃ©e des ombres;Rialto Pictures;Drama
3530;I nostri ragazzi;Film Movement;Drama
3531;Straight Outta Tompkins;Indican Pictures;Drama
3532;Kajaki;Honora Productions;Drama
3533;Le grand homme;Distrib Films;Drama
3534;Set Fire to the Stars;Strand;Drama
3535;Aimer, boire et chanter;Kino Lorber;Drama
3536;Hungry Hearts;IFC Films;Drama
3537;The Sisterhood of Night;Freestyle Releasing;Drama
3538;Die Marquise van O;Film Movement;Drama
3539;The Riot Club;IFC Films;Drama
3540;Mediterranea;IFC Films;Drama
3541;Black November;Entertainment One;Drama
3542;Loin des hommes;TriBeca Films;Drama
3543;She's Lost Control;Monument Releasing;Drama
3544;De Mayerling Ã  Sarajevo;;Drama
3545;The Good Lie;Warner Bros.;Drama
3546;La princesa de Francia;Cinema Guild;Drama
3547;Death Valley;Indican Pictures;Drama
3548;A Reason;Indican Pictures;Drama
3549;As Mil e Uma Noites: Volume…;Kino Lorber;Drama
3550;Goodbye to All That;IFC Films;Drama
3551;52 Tuesdays;Kino Lorber;Drama
3552;Yosemite;Monterey Media;Drama
3553;Offret;Kino Lorber;Drama
3554;Cong cong na nian;China Lion Film D…;Drama
3555;L'armee du salut;Strand;Drama
3556;Unfreedom;Dark Frames;Drama
3557;Fidelio, l'odyssÃ©e d'Alice;First Run Features;Drama
3558;Jennyâs Wedding;IFC Films;Drama
3559;Xenia;Strand;Drama
3560;Allure;;Drama
3561;Hoje Eu Quero Voltar Sozinho;Strand;Drama
3562;Chocolat;Orion Classics;Drama
3563;Les yeux jaunes des crocodiles;Mongrel Media;Drama
3564;Dast-Neveshtehaa Nemisoosand;Kino Lorber;Drama
3565;The Looking Glass;First Run Features;Drama
3566;Sangailes vasara;Strand;Drama
3567;Drown;Strand;Drama
3568;Forever;Monterey Media;Drama
3569;The Pardon;Self Distributed;Drama
3570;3 Nights in the Desert;Monterey Media;Drama
3571;Childless;Monterey Media;Drama
3572;United Passions;Screen Media Films;Drama
3573;Half of a Yellow Sun;Monterey Media;Drama
3574;Big Muddy;Monterey Media;Drama
3575;Boven is het stil;Big World Pictures;Drama
3576;Jimmy P.;Mongrel Media;Drama
3577;Love is Strange;Sony Pictures Cla…;Drama
3578;Das Zimmermadchen Lynn;Film Movement;Drama
3579;Exhibition;Kino Lorber;Drama
3580;Memphis;Kino Lorber;Drama
3581;The Historian;;Drama
